TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|IS_NULLABLE|COLUMN_DEFAULT|IS_PK
dbo|tblCredentialApplicationStatusType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialApplicationStatusType|DisplayOrder|int|NULL|NO|((0))|
dbo|tblCredentialApplicationStatusType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationStatusType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialApplicationStatusType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialApplicationType|CredentialApplicationTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialApplicationType|Name|varchar|50|NO|NULL|
dbo|tblCredentialApplicationType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialApplicationType|Online|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|RequiresChecking|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|RequiresAssessment|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|BackOffice|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|PendingAllowed|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|AssessmentReviewAllowed|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|DisplayBills|bit|NULL|NO|((0))|
dbo|tblCredentialApplicationType|CredentialApplicationTypeCategoryId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialApplicationType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialApplicationType|AllowMultiple|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCategory|CredentialApplicationTypeCategoryId|int|NULL|NO|NULL|PK
dbo|tblCredentialApplicationTypeCategory|Name|nvarchar|50|NO|NULL|
dbo|tblCredentialApplicationTypeCategory|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialApplicationTypeCategory|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCategory|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCategory|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|CredentialApplicationTypeCredentialTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialApplicationTypeCredentialType|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|HasTest|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|AllowSupplementary|bit|NULL|NO|((0))|
dbo|tblCredentialApplicationTypeCredentialType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeCredentialType|AllowPaidReview|bit|NULL|NO|((0))|
dbo|tblCredentialApplicationTypeDocumentType|CredentialApplicationTypeDocumentTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialApplicationTypeDocumentType|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeDocumentType|DocumentTypeId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeDocumentType|Mandatory|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeDocumentType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeDocumentType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeDocumentType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeTestLocation|CredentialApplicationTypeTestLocationId|int|NULL|NO|NULL|PK
dbo|tblCredentialApplicationTypeTestLocation|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeTestLocation|TestLocationId|int|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeTestLocation|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeTestLocation|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialApplicationTypeTestLocation|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialAttachment|CredentialAttachmentId|int|NULL|NO|NULL|PK
dbo|tblCredentialAttachment|CredentialId|int|NULL|NO|NULL|
dbo|tblCredentialAttachment|StoredFileId|int|NULL|NO|NULL|
dbo|tblCredentialAttachment|DocumentNumber|nvarchar|20|YES|NULL|
dbo|tblCredentialCategory|CredentialCategoryId|int|NULL|NO|NULL|PK
dbo|tblCredentialCategory|Name|varchar|50|NO|NULL|
dbo|tblCredentialCategory|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialCategory|WorkPracticePoints|int|NULL|YES|NULL|
dbo|tblCredentialCategory|WorkPracticeUnits|varchar|20|YES|NULL|
dbo|tblCredentialCategory|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialCategory|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialCategory|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialCredentialRequest|CredentialCredentialRequestId|int|NULL|NO|NULL|PK
dbo|tblCredentialCredentialRequest|CredentialId|int|NULL|NO|NULL|
dbo|tblCredentialCredentialRequest|CredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|CredentialFeeProductId|int|NULL|NO|NULL|PK
dbo|tblCredentialFeeProduct|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|CredentialTypeId|int|NULL|YES|NULL|
dbo|tblCredentialFeeProduct|FeeTypeId|int|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|ProductSpecificationId|int|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialFeeProduct|CredentialApplicationRefundPolicyId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|CredentialPrerequisiteId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|SkillMatch|bit|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|CredentialTypePrerequisiteId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisite|ApplicationTypePrerequisiteId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|CredentialPrerequisiteExemptionId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|PersonId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|SkillId|int|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|StartDate|datetime|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|EndDate|datetime|NULL|YES|NULL|
dbo|tblCredentialPrerequisiteExemption|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialPrerequisiteExemption|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialQrCode|CredentialQrCodeId|int|NULL|NO|NULL|PK
dbo|tblCredentialQrCode|CredentialId|int|NULL|NO|NULL|
dbo|tblCredentialQrCode|IssueDate|date|NULL|NO|NULL|
dbo|tblCredentialQrCode|QrCodeGuid|uniqueidentifier|NULL|NO|NULL|
dbo|tblCredentialQrCode|InactiveDate|date|NULL|YES|NULL|
dbo|tblCredentialQrCode|ModifiedBy|int|NULL|NO|((0))|
dbo|tblCredentialQrCode|ModifiedDate|date|NULL|NO|(getdate())|
dbo|tblCredentialRequest|CredentialRequestId|int|NULL|NO|NULL|PK
dbo|tblCredentialRequest|CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblCredentialRequest|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequest|SkillId|int|NULL|NO|NULL|
dbo|tblCredentialRequest|CredentialRequestStatusTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequest|StatusChangeDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequest|StatusChangeUserId|int|NULL|NO|NULL|
dbo|tblCredentialRequest|CredentialRequestPathTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequest|Supplementary|bit|NULL|NO|((0))|
dbo|tblCredentialRequest|AutoCreated|bit|NULL|YES|NULL|
dbo|tblCredentialRequest_Backup|CredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup|Request_CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup|CredentialRequestStatusTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup|StatusChangeDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup|StatusChangeUserId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup|Workflow_CredentialApplicationId|int|NULL|YES|NULL|
dbo|tblCredentialRequest_Backup|InvoiceId|uniqueidentifier|NULL|YES|NULL|
dbo|tblCredentialRequest_Backup|InvoiceNumber|nvarchar|20|YES|NULL|
dbo|tblCredentialRequest_Backup|PaymentReference|nvarchar|40|YES|NULL|
dbo|tblCredentialRequest_Backup|TransactionId|varchar|50|YES|NULL|
dbo|tblCredentialRequest_Backup_1051072_20250807|CredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup_1051072_20250807|Request_CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup_1051072_20250807|CredentialRequestStatusTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup_1051072_20250807|StatusChangeDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequest_Backup_1051072_20250807|StatusChangeUserId|int|NULL|NO|NULL|
dbo|tblCredentialRequestAssociationType|CredentialRequestAssociationTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialRequestAssociationType|Name|nvarchar|50|NO|NULL|
dbo|tblCredentialRequestAssociationType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialRequestAssociationType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialRequestAssociationType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequestAssociationType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialRequestCredentialRequest|CredentialRequestCredentialRequestId|int|NULL|NO|NULL|PK
dbo|tblCredentialRequestCredentialRequest|OriginalCredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialRequestCredentialRequest|AssociatedCredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialRequestCredentialRequest|AssociationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequestFieldData|CredentialRequestFieldDataId|int|NULL|NO|NULL|PK
dbo|tblCredentialRequestFieldData|CredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialRequestFieldData|CredentialApplicationFieldId|int|NULL|NO|NULL|
dbo|tblCredentialRequestFieldData|Value|nvarchar|-1|YES|NULL|
dbo|tblCredentialRequestPathType|CredentialRequestPathTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialRequestPathType|Name|varchar|50|NO|NULL|
dbo|tblCredentialRequestPathType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialRequestPathType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialRequestPathType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequestPathType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialRequestStatusType|CredentialRequestStatusTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialRequestStatusType|Name|varchar|50|NO|NULL|
dbo|tblCredentialRequestStatusType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialRequestStatusType|DisplayOrder|int|NULL|NO|((0))|
dbo|tblCredentialRequestStatusType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialRequestStatusType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequestStatusType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialRequestUpdate_Backup|CredentialRequestId|int|NULL|NO|NULL|
dbo|tblCredentialRequestUpdate_Backup|Request_CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblCredentialRequestUpdate_Backup|CredentialRequestStatusTypeId|int|NULL|NO|NULL|
dbo|tblCredentialRequestUpdate_Backup|StatusChangeDate|datetime|NULL|NO|NULL|
dbo|tblCredentialRequestUpdate_Backup|StatusChangeUserId|int|NULL|NO|NULL|
dbo|tblCredentialRequestUpdate_Backup|Workflow_CredentialApplicationId|int|NULL|YES|NULL|
dbo|tblCredentialRequestUpdate_Backup|InvoiceId|uniqueidentifier|NULL|YES|NULL|
dbo|tblCredentialRequestUpdate_Backup|InvoiceNumber|nvarchar|20|YES|NULL|
dbo|tblCredentialRequestUpdate_Backup|PaymentReference|nvarchar|40|YES|NULL|
dbo|tblCredentialRequestUpdate_Backup|TransactionId|varchar|50|YES|NULL|
dbo|tblCredentialStatusType|CredentialStatusTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialStatusType|Name|varchar|50|NO|NULL|
dbo|tblCredentialStatusType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblCredentialStatusType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialStatusType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialStatusType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialType|CredentialTypeId|int|NULL|NO|NULL|PK
dbo|tblCredentialType|CredentialCategoryId|int|NULL|NO|NULL|
dbo|tblCredentialType|InternalName|nvarchar|50|NO|NULL|
dbo|tblCredentialType|ExternalName|nvarchar|50|NO|NULL|
dbo|tblCredentialType|DisplayOrder|int|NULL|NO|NULL|
dbo|tblCredentialType|Simultaneous|bit|NULL|NO|NULL|
dbo|tblCredentialType|SkillTypeId|int|NULL|NO|NULL|
dbo|tblCredentialType|Certification|bit|NULL|NO|NULL|
dbo|tblCredentialType|DefaultExpiry|int|NULL|YES|NULL|
dbo|tblCredentialType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialType|AllowBackdating|bit|NULL|NO|((0))|
dbo|tblCredentialType|Level|int|NULL|NO|((0))|
dbo|tblCredentialType|TestSessionBookingAvailabilityWeeks|int|NULL|NO|NULL|
dbo|tblCredentialType|TestSessionBookingClosedWeeks|int|NULL|NO|NULL|
dbo|tblCredentialType|TestSessionBookingRejectHours|int|NULL|NO|NULL|
dbo|tblCredentialType|AllowAvailabilityNotice|bit|NULL|NO|NULL|
dbo|tblCredentialTypeCrossSkill|CredentialTypeCrossSkillId|int|NULL|NO|NULL|PK
dbo|tblCredentialTypeCrossSkill|CredentialTypeFromId|int|NULL|YES|NULL|
dbo|tblCredentialTypeCrossSkill|CredentialTypeToId|int|NULL|NO|NULL|
dbo|tblCredentialTypeCrossSkill|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialTypeCrossSkill|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialTypeCrossSkill|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialTypeDowngradePath|CredentialTypeDowngradePathId|int|NULL|NO|NULL|PK
dbo|tblCredentialTypeDowngradePath|CredentialTypeFromId|int|NULL|NO|NULL|
dbo|tblCredentialTypeDowngradePath|CredentialTypeToId|int|NULL|NO|NULL|
dbo|tblCredentialTypeDowngradePath|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialTypeDowngradePath|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialTypeDowngradePath|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialTypeTemplate|CredentialTypeTemplateId|int|NULL|NO|NULL|PK
dbo|tblCredentialTypeTemplate|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblCredentialTypeTemplate|StoredFileId|int|NULL|NO|NULL|
dbo|tblCredentialTypeTemplate|DocumentNameTemplate|nvarchar|500|NO|NULL|
dbo|tblCredentialTypeTemplate|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialTypeTemplate|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialTypeTemplate|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialTypeTestMaterialDomain|CredentialTypeTestMaterialDomainId|int|NULL|NO|NULL|PK
dbo|tblCredentialTypeTestMaterialDomain|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblCredentialTypeTestMaterialDomain|TestMaterialDomainId|int|NULL|NO|NULL|
dbo|tblCredentialTypeTestMaterialDomain|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialTypeTestMaterialDomain|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialTypeTestMaterialDomain|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialTypeUpgradePath|CredentialTypeUpgradePathId|int|NULL|NO|NULL|PK
dbo|tblCredentialTypeUpgradePath|CredentialTypeFromId|int|NULL|YES|NULL|
dbo|tblCredentialTypeUpgradePath|CredentialTypeToId|int|NULL|NO|NULL|
dbo|tblCredentialTypeUpgradePath|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialTypeUpgradePath|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialTypeUpgradePath|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialTypeUpgradePath|MatchDirection|bit|NULL|NO|NULL|
dbo|tblCredentialWorkflowActionEmailTemplate|CredentialWorkflowActionEmailTemplateId|int|NULL|NO|NULL|PK
dbo|tblCredentialWorkflowActionEmailTemplate|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblCredentialWorkflowActionEmailTemplate|SystemActionEmailTemplateId|int|NULL|NO|NULL|
dbo|tblCredentialWorkflowActionEmailTemplate|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblCredentialWorkflowActionEmailTemplate|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblCredentialWorkflowActionEmailTemplate|ModifiedUser|int|NULL|NO|NULL|
dbo|tblCredentialWorkflowFee|CredentialWorkflowFeeId|int|NULL|NO|NULL|PK
dbo|tblCredentialWorkflowFee|CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblCredentialWorkflowFee|CredentialRequestId |int|NULL|YES|NULL|
dbo|tblCredentialWorkflowFee|InvoiceNumber|nvarchar|20|YES|NULL|
dbo|tblCredentialWorkflowFee|ProductSpecificationId|int|NULL|NO|NULL|
dbo|tblCredentialWorkflowFee|OnPaymentCreatedSystemActionTypeId|int|NULL|YES|NULL|
dbo|tblCredentialWorkflowFee|PaymentActionProcessedDate|datetime|NULL|YES|NULL|
dbo|tblCredentialWorkflowFee|OnInvoiceCreatedSystemActionTypeId|int|NULL|YES|NULL|
dbo|tblCredentialWorkflowFee|InvoiceActionProcessedDate|datetime|NULL|YES|NULL|
dbo|tblCredentialWorkflowFee|InvoiceId|uniqueidentifier|NULL|YES|NULL|
dbo|tblCredentialWorkflowFee|PaymentReference|nvarchar|40|YES|NULL|
dbo|tblCredentialWorkflowFee|TransactionId|varchar|50|YES|NULL|
dbo|tblCredentialWorkflowFee|OrderNumber|varchar|50|YES|NULL|
dbo|tblCredentialWorkflowFee|CredentialApplicationRefundPolicyId|int|NULL|NO|NULL|
dbo|tblDataType|DataTypeId|int|NULL|NO|NULL|PK
dbo|tblDataType|Name|varchar|50|NO|NULL|
dbo|tblDataType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblDataType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblDataType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblDataType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblDialects|DialectsId|int|NULL|NO|NULL|PK
dbo|tblDialects|EntityId|int|NULL|NO|NULL|
dbo|tblDialects|Dialect|nvarchar|100|NO|NULL|
